subset,weighted,d_median,n,density,density_lo,density_hi,lacunarity_mean,lacunarity_mean_lo,lacunarity_mean_hi,lacunarity_slope,lacunarity_slope_lo,lacunarity_slope_hi,r_crit,r_crit_lo,r_crit_hi,mfa_alpha_width,mfa_alpha_width_lo,mfa_alpha_width_hi,W_trans,W_trans_lo,W_trans_hi,gamma,gamma_lo,gamma_hi,Delta_D,Delta_D_lo,Delta_D_hi,S_alpha,S_alpha_lo,S_alpha_hi
low,True,0.020707375,800,10.4621582135927,10.191272203081144,10.773231383156002,9.401379005304074,9.044410517565368,9.717516569514954,8.49093275608133,8.193841343869877,8.756443453203122,1.0410555406373043,0.7525881920347253,1.3489750317938252,9.133660376615916,8.894831595684279,9.333056239703346,1.046073007634241,0.7518180756704627,1.324610097857087,5.720223628276413,4.972265903263746,6.616002204381034,10.408232478333398,10.158563608465865,10.636384788766305,1.2656314542410707,1.0183288986182277,1.5515450887847109
low,True,0.022685999999999998,800,10.5652497850841,10.172579409715548,10.879896452718251,9.222336510445206,8.794438798700366,9.641447536820154,8.463549369799733,8.18579315502493,8.715324548003041,1.082452140033803,0.8019510755951531,1.3131459656386328,9.031516306089301,8.80766866116616,9.277268264672802,1.0274324908411903,0.7709761008827958,1.2812765346668082,5.8281899115750155,5.197718426815573,6.582805249981221,10.506570447170013,10.231319919484884,10.71631494745326,1.3693533135135092,1.0706049655179053,1.6418466856883343
low,True,0.0246415,800,10.268017564973162,10.010105670097518,10.638233176050424,9.112243174949656,8.75607343141199,9.606602467017973,8.476960366155929,8.276834182840862,8.715221363661914,1.1231676749544628,0.8476279698393275,1.3937946601458755,8.96481015523072,8.663135121815587,9.263407393209516,1.024705837824631,0.7186597225142354,1.2917652183835049,6.12655933122019,5.30942776006122,6.9188884889608815,10.508989750036775,10.12902347411248,10.763355583455471,1.312980386903719,0.9612521246594108,1.7032529808725623
low,True,0.027518624999999998,800,9.93202439736963,9.682964721713178,10.194643404921313,9.643492617759417,9.404405965639306,9.895110511710305,8.405735134366449,8.225468806639212,8.63090913808251,0.9478655309047386,0.6686440127084923,1.3029099829791093,8.740592120112415,8.4835211418933,8.99915138627143,0.9682315470237158,0.625963639578297,1.3600856749433536,6.489306288307906,5.601679900073023,7.28164453073185,10.196453395763456,9.977829333377477,10.379627141324223,1.2084475932991883,0.8856203137582194,1.5708959610534428
low,True,0.0311265,800,9.976185099291019,9.712554172709016,10.217902710713494,9.418256737988335,9.14904183497612,9.763127560670664,8.48046007886428,8.329088105577046,8.663452187746566,0.8684116040794024,0.5938532973601197,1.1164405963913784,8.742995217778077,8.437898414870984,9.0127467491788,0.918986893439424,0.5697731960275351,1.2931217623101343,6.7535788990542915,5.89406546240569,7.534246822488054,10.287481557671303,10.069422940669519,10.501283168858139,1.095326440699542,0.8623289353627213,1.363691216029298
low,True,0.036024249999999994,800,9.364281585466507,9.133004069113923,9.540247281969021,9.665586644668267,9.454654329534689,9.877160842743159,8.289724994962837,8.147629254869608,8.428506575444205,0.8604818884230697,0.5673831658632515,1.1419546963057858,8.885215566847592,8.568802043851262,9.238315486259362,0.8190212348416872,0.44707226286785273,1.2408249886148877,7.0551580625095545,6.247960519354731,7.67029996084341,10.495958185628892,10.271675677660943,10.685946733552921,1.0104813216019395,0.8619510203567904,1.2773168866889504
very_low,True,1.7125e-05,800,9.046907818596935,8.641418896399758,9.301425061507613,8.333764360285555,8.090087103227297,8.580413789098252,8.65997248408864,8.459220974109448,8.870370931592976,1.699399887322,1.2442109269506947,2.2912338120624454,9.407807890183511,9.088358889186411,9.6832593246826,2.0755132550687083,1.5133244816830553,2.5785494194254492,4.958192532983132,4.619122737883794,5.418467515566554,10.062795128146862,9.705349003655517,10.30844786590711,3.1591815789148834,2.605796991007809,3.662318373301277
very_low,True,3.775e-05,800,9.199945812867357,8.909086734722303,9.436903065257194,8.588585482896411,8.304622215128365,8.890880945521932,8.319260671725417,8.044305912426381,8.655014544945203,1.9061676478043392,1.3785982598487185,2.416031273826948,9.440095909757558,9.074097417183285,9.840359585835595,2.2034943525321165,1.758752096467911,2.658317215043811,4.610074371147162,4.291612306559926,5.1448217287297435,10.0655863634095,9.612850266958265,10.38415724738412,2.733560180704885,2.236131184121985,3.1447659996925568
very_low,True,7.1875e-05,800,8.952123737788128,8.683291214886756,9.236057795215372,8.653714426076894,8.352726448267441,8.93946795156033,8.391821338045741,8.143074494810804,8.618287065579668,2.1731103247944787,1.5496095948347814,2.4846530028498304,9.399895157230382,9.165593471608958,9.642408756957213,2.3935254911892483,1.8720259563310053,2.7168487899436418,4.48857213150596,4.202812553530285,5.144566610512995,9.939270539900475,9.586547655742581,10.34226130841144,2.637685009840879,2.2142351550520285,2.9756977860871943
very_low,True,0.00012387500000000002,800,8.99961423908474,8.712632865448493,9.202617014266025,8.570678504716565,8.264067196283031,8.783405382680328,8.21613191967314,7.975371439756046,8.479593946304337,2.1458030100843914,1.7171770381520801,2.573970441436422,9.309923063776324,9.025669191072295,9.692365183610601,2.306796134705844,1.9082756579116062,2.7345692661775702,4.646550571344673,4.34261127624703,5.154694465192858,10.074104318586373,9.57801093538357,10.377052463715444,2.355870858750514,2.014106756149677,2.6939848386992886
very_low,True,0.000202625,800,9.224553701444284,8.946857849094975,9.493102792647909,8.744100649719105,8.420060949344201,9.019813053115149,8.213352699372223,7.880048502572581,8.477480913925517,1.9904373990619382,1.4639130232559634,2.3156942974529673,9.406890596290959,9.100264039560678,9.732463307824114,2.171796996386619,1.5525038587062105,2.473397915800701,4.714105135539256,4.25730452258935,5.510804659360019,9.971618319528169,9.682785180230193,10.24837964031078,2.0879444528831863,1.617828786348803,2.4121894928038032
very_low,True,0.00029575,800,9.51532225472496,9.189541023775586,9.833489055799486,8.870906154905162,8.598894255667078,9.135123057682238,8.222592107567515,7.875801022028406,8.536854599006547,1.8579373302114301,1.1942286730536869,2.3852345259512426,9.247411832756237,8.926485012805866,9.516045544352435,2.0827980632840752,1.366335992211712,2.616046138686508,4.859833682173912,4.255896024886802,6.080996847448918,9.877720600705464,9.517841146706841,10.227828393750062,1.9336741718501804,1.4492869813270262,2.426145582112702
very_low,True,0.000435875,800,9.66286455963067,9.325851321283663,9.986892770269868,8.459388843449561,7.970522865687652,8.860523786704963,8.086539663567688,7.81338389712324,8.439219602549594,1.8522709745445762,1.4103620359770253,2.4409379096740365,9.373490455793393,9.006294495167955,9.802637627917154,2.024377824172148,1.3779328876677406,2.505657946302496,4.98330594504224,4.407820028604339,6.028848370824303,10.041551629034908,9.602077065466629,10.363119177140062,2.120534969547667,1.6072396872596413,2.6248972856767185
very_low,True,0.00060525,800,9.50765982861189,9.061173468405794,9.925016080752417,8.45488782455213,7.720937610202226,9.14815006500506,8.363114331666273,8.048989847752022,8.694662786890595,1.9269870863893521,1.5291037639161214,2.383785440983944,9.261648938957102,8.74836529011881,9.638471449888078,2.207861938385352,1.6670634059331007,2.623755582209459,4.710007225394888,4.185375423788619,5.332126695534445,10.032533784631184,9.560231810994285,10.36201912172403,2.2473731952941343,1.797102702382522,2.685032178672661
very_low,True,0.000855125,800,9.035959833484103,8.708689988538225,9.230140879778267,8.893258668020724,8.541289928079099,9.132244976090707,8.13432696990577,7.914540596544051,8.433174939413945,1.7211682971940125,1.1346525177859337,2.2013059835397035,9.72070699230618,9.419428971768529,10.068172295984278,2.141338162963008,1.148846924937861,2.6433574479715305,4.928205404677097,4.384125820969366,6.166357445183541,9.975112755657637,9.576814366628657,10.279687499058566,1.9112713912890773,1.3804449103315553,2.463973410488884
very_low,True,0.001167,800,9.140020623393387,8.786720482485036,9.525041623040535,8.497894803849167,8.085844130613541,9.028141504139596,8.25304277152328,8.027831515014396,8.415098578715469,1.6629319900693318,1.0986568695673227,2.1524605598982927,9.948384160018438,9.569237644183156,10.30341099332709,2.3030963109249862,1.5280327655328552,2.8073311725305543,4.920854316380944,4.3764242559723945,6.0683999476832895,9.839826665610808,9.447416006477402,10.154874780798684,1.8559686489554619,1.4283907991356413,2.2474299196136944
very_low,True,0.0015908749999999998,800,8.980809102885184,8.74643006014531,9.120197957744129,8.745454487623862,8.487536667139835,8.944844318044703,8.146048758142538,7.8625185517101635,8.429411565376974,1.7764798599217146,1.2828745568772588,2.2430522185174557,9.761472501413513,9.405965493942377,10.038746392046336,2.3053841655978182,1.5476296523659516,2.8071449333107585,5.08266495788905,4.430832887059316,6.012674858663179,9.716171324343424,9.380310343081588,10.009134705506327,2.047242263327296,1.5171911973723464,2.5547714970753206
very_low,True,0.002248,800,8.995213533608181,8.69744713449285,9.178176867466444,8.859575545987527,8.589891561560092,8.998354626874029,8.203852584580082,7.856579500514046,8.480167528491183,1.5498942352017744,0.8103950479427253,2.0227797749866276,9.751307902284182,9.321851722196238,10.06855686208388,1.913075891167244,0.7948822877189964,2.4766586888602213,5.7019870720663945,5.008083381156799,7.163549747943255,9.879428556600114,9.507856049406493,10.090163044887447,1.6600940886417108,1.2023104289870696,2.2684498915557607
very_low,True,0.00306725,800,9.113695715257613,8.800888401749551,9.337365344424601,8.68734016723352,8.348710504584773,8.941278718192123,8.216790923193273,7.8036641835943295,8.475113311109913,1.5028352670261027,0.7702295278500276,2.0327706195034185,9.947855694599426,9.554297234020577,10.183863590493242,1.6991367988019468,0.7660706338176468,2.233409196646078,5.764295792585512,4.9492039708324995,7.25100637715248,10.061561849526454,9.75009375344163,10.236506456213586,1.7183882430244775,0.85581632696599,2.344712424689792
very_low,True,0.00404925,800,8.87059484512509,6.014445538564494,9.015760620008683,8.895665248679599,5.949830997875238,9.049169524381263,8.104262608283504,5.456486754436715,8.219936577396412,1.1367146151124887,0.6734440790172271,6.474364531702392,9.772228848990434,6.156988233761719,10.029152680473198,1.1730633705666202,0.6734445904229536,6.113285668882632,6.432267142747971,5.243476032959931,7.434677178365803,10.313397387642054,6.273817134557881,10.539129398951284,1.216135751551738,0.8238480434414979,5.988259114843857
very_low,True,0.005619625,800,8.50600945858967,8.21649442913223,8.753999227766634,8.731431493185573,8.452413636311023,8.963920848775423,8.110069481016769,7.967315145826735,8.222490045042099,1.382556152311262,0.6913561343943136,1.9394685419040558,9.41452023660759,9.047932210548737,9.863592752729996,1.738123518832863,0.6912381746497126,2.362289167546821,6.3533785999364545,5.423700926568133,7.641925529080471,10.59106234314687,10.26079696035686,10.88158121090074,1.427232001117544,0.8535595252800826,1.948304004438527
